Sharpe,Valor,TAE,DDPP1,DDPP2,Apalancamiento Medio,Apalancamiento Maximo,Fecha inicio,Segundos,Chip
0.6864260368000829,758336.9959098444,0.24609695700091105,0.9875,0.681176425913268,0.9432271777276846,1.6673749077366788,2015-06-15,70.97010779380798,Apple M4 Max
0.9193354953254894,1209909.3017695444,0.3173054429414284,0.9166666666666666,0.7437746576932003,0.8652135315671897,1.1024591875935161,2015-08-11,69.66736578941345,Apple M4 Max
0.4894944923422302,302555.11774505593,0.20344953763012685,0.5416666666666667,0.7017420132610006,0.9556297946435109,1.1733023077790987,2018-09-01,46.49067997932434,Apple M4 Max
0.7470539637686642,307455.0120898241,0.2573721627354735,0.8,0.6726720647773279,0.8660966797528534,1.4799597614628128,2019-10-02,38.678499937057495,Apple M4 Max
1.0091897303921509,2441661.888677189,0.3247616337746806,0.9416666666666667,0.7822842438638163,0.8560896028875651,1.0329515918032732,2013-04-19,86.94124007225037,Apple M4 Max
0.3751170701858043,194383.96971814704,0.13204990922242166,0.6791666666666667,0.5586186981926893,0.8740534910726023,1.503207876442907,2019-04-18,41.928565979003906,Apple M4 Max
0.8620949589222499,902838.5072696167,0.26297476610012005,0.9666666666666667,0.7645550863154775,0.934957782364342,1.3593073240900744,2015-03-26,71.66835594177246,Apple M4 Max
0.2210145581598828,128434.94999089302,0.07136918624934308,0.9708333333333333,0.684661606578115,0.8878950418539392,1.1302947603226607,2021-01-11,27.726275205612183,Apple M4 Max
0.03033233096788394,106244.64732826536,0.013967155366286121,0.22499999999999998,0.5571867007672635,0.9512883271333962,1.6497739982212118,2020-04-15,33.1396279335022,Apple M4 Max
0.045238890566129446,109062.79700689351,0.023177012922494855,1.0,0.5776773156519992,0.9235405075888654,1.5268177444938547,2020-11-12,28.82645606994629,Apple M4 Max
0.771059713860193,724968.8976655911,0.42937613766352767,0.5625,0.7148900667451904,0.969963655365486,2.087133924286131,2019-02-11,41.62678909301758,Apple M4 Max
0.8165854911633033,619036.6308378883,0.2998845919829396,0.9958333333333333,0.7395288629139751,0.8799089234839303,1.341249217341562,2017-09-15,51.78406620025635,Apple M4 Max
0.7891108398232773,829789.7271256576,0.2589455838899606,0.9875,0.7325949607977469,0.9714323944986248,1.5319102615365336,2015-06-22,67.93654298782349,Apple M4 Max
0.5889488260490688,370165.633705226,0.21902750696374507,0.4375,0.6192085359265262,0.9386385889911917,1.1661017108591463,2018-01-14,49.35014200210571,Apple M4 Max
0.5297736476074673,238101.22557768595,0.18756363974543433,1.0,0.5778976034858387,0.8784784430780911,1.6722517192167414,2019-08-11,37.91046404838562,Apple M4 Max
0.3938768126363787,337796.41626446554,0.15325475290256718,0.16666666666666663,0.6388422611700815,0.9145565128454073,1.5113426506979428,2016-02-14,63.30495095252991,Apple M4 Max
0.8136518137395921,225571.42767380178,0.37330087514064614,0.8291666666666666,0.7578566889100731,1.0092333845820654,1.8060438585619976,2022-01-29,19.995140075683594,Apple M4 Max
0.6349220100904467,142981.72918759735,0.20689009158638294,0.8458333333333333,0.5404594467885607,0.9176367003269821,1.013224129563846,2022-10-01,15.073986053466797,Apple M4 Max
0.8156566421877433,2986883.379067991,0.3406775833671729,0.9583333333333334,0.7256294373844043,0.9289811947778055,1.3504170058490306,2013-01-27,85.46784996986389,Apple M4 Max
0.6100300856704003,217853.92621109224,0.280631461317141,0.7375,0.7154717450833956,0.9306292790467556,1.1670246080523976,2021-07-06,24.18278408050537,Apple M4 Max
0.802284202285872,220124.18187454419,0.3528265242223054,0.5958333333333333,0.8586685375740568,1.0587042396240682,1.396929913166834,2022-01-14,20.33141803741455,Apple M4 Max
0.8800427372960695,1210846.0422071982,0.28751473898899405,0.925,0.7504308822490641,0.9255928929359927,1.5137871607335214,2014-10-16,72.94703912734985,Apple M4 Max
0.3171684091428366,171083.28873174993,0.15084934108216164,0.85,0.6923126614987081,0.9582395064578245,1.4916487323687153,2020-10-30,29.097560167312622,Apple M4 Max
0.6087088743483386,451205.60406738124,0.2434554342364501,0.09583333333333333,0.6606067635838746,0.9517498667293574,1.4774260635064964,2017-09-28,51.581124782562256,Apple M4 Max
0.7518603844282542,680519.1946437407,0.2771794391528368,0.9875,0.7216882941335496,0.9207378574387037,1.4961151886668458,2016-10-25,58.28332591056824,Apple M4 Max
0.6207504511587163,529627.6392046093,0.21563726960615925,0.9583333333333334,0.6689541676952193,0.9498972564455455,1.20497894042192,2016-02-13,63.463438749313354,Apple M4 Max
0.9275905753093825,1808030.4008924754,0.33883620616819976,0.8583333333333334,0.8114611872146119,0.989231293287313,1.3374358725587008,2014-09-29,73.40106630325317,Apple M4 Max
0.8651137361405258,1187230.1499257353,0.30669593277117424,0.7875,0.7668689045134951,0.9603485551037075,1.4907605786183193,2015-06-01,68.53459286689758,Apple M4 Max
0.5006077849274718,223567.66569344277,0.2970662622997966,0.7708333333333334,0.7877065853038393,1.2073752974296201,1.912824045164506,2021-07-25,23.833852291107178,Apple M4 Max
0.7901889611432872,1163582.4004307147,0.364966216588021,0.7625,0.7156633521454806,0.9767729831752489,1.6700533040460697,2016-10-10,58.69566321372986,Apple M4 Max
0.6059617662333473,1367789.0256719647,0.2824405833251302,0.8416666666666667,0.7530017832375668,0.9664865715295063,1.6383251710017166,2014-02-23,77.78019905090332,Apple M4 Max
0.717952418691631,1129131.783673756,0.2565719162044293,0.975,0.7459109629339087,0.9486420897323438,1.3747509412494419,2014-01-15,78.47033715248108,Apple M4 Max
0.6484499671404143,430063.2618208086,0.21816936776056228,0.1333333333333333,0.6717458033573142,0.9616101617026148,1.3378473558979496,2017-04-06,55.0644268989563,Apple M4 Max
0.9917855628528821,2386073.386856241,0.3500216798316016,0.85,0.7794039408866995,0.9723421308679133,1.6655455087285396,2014-02-01,78.14056205749512,Apple M4 Max
0.8775379065685993,795549.5931313166,0.31245122144783344,0.975,0.7568150208623088,0.9297611146643036,1.1487259538625794,2017-01-10,56.84080195426941,Apple M4 Max
0.49515831035885083,139109.70640580094,0.16657417310691325,0.7583333333333333,0.7319693349263241,0.9910205928089905,1.6360141666660153,2022-07-04,16.900712966918945,Apple M4 Max
0.8747839246519058,780614.0588511475,0.30153281140441823,1.0,0.7568352823860031,0.9309355358501595,1.338094216744664,2016-11-09,57.945751905441284,Apple M4 Max
0.6502979985208344,381375.2951816692,0.3152531688829985,0.9458333333333333,0.6160453381533364,0.8911762869104563,1.516913152668561,2019-10-09,36.84939098358154,Apple M4 Max
0.8344322226871682,846549.9838832079,0.2790253936822531,0.8958333333333334,0.7836383838383838,0.8808990417716052,1.1641919444010886,2015-12-20,64.56731820106506,Apple M4 Max
1.4032786997548865,830269.937858493,1.2590135113375944,0.8041666666666667,0.883169014084507,1.0110050048755905,1.2767834387506654,2022-01-19,20.157209634780884,Apple M4 Max
0.8849776078677221,2368241.440110799,0.32754026418193827,0.12083333333333335,0.7519946066579877,0.9692701279997327,1.2098013057218446,2013-06-27,82.35489821434021,Apple M4 Max
-0.2392658502158587,72614.91449113596,-0.0878660833505347,0.7166666666666667,0.4219102990033222,0.9077107041013188,1.6989312065925792,2021-03-08,26.626508712768555,Apple M4 Max
0.46174628227613146,247143.6755100579,0.1492528039163239,0.12916666666666665,0.6609387036425662,0.937756615783485,1.18507813365599,2018-02-25,48.58720278739929,Apple M4 Max
0.7486925196940525,564158.862971363,0.3589432455286874,0.9666666666666667,0.7356872190109185,0.8962975685661729,1.1538554926274411,2019-01-06,42.365105867385864,Apple M4 Max
0.6037145074820994,765922.774964818,0.21941790564321662,0.3208333333333333,0.7350189740462154,0.9793696898594862,1.3606791106501057,2014-05-27,75.7996437549591,Apple M4 Max
0.5179741211493996,338417.2087199731,0.17887632811974874,0.9875,0.6426428366350847,0.9662909573630504,1.3279528324203846,2017-03-31,55.17445921897888,Apple M4 Max
0.7361138583214283,1068292.758395628,0.24592339643987438,1.0,0.7171400966183574,0.939747189959663,1.2422933150616253,2013-11-19,79.39164113998413,Apple M4 Max
0.8239138730711035,804684.059323792,0.46506581578218165,0.7666666666666666,0.7621692594069938,1.0359329967334159,1.8647943326826906,2019-03-12,41.04194188117981,Apple M4 Max
0.8941177119442226,930685.3646302611,0.3054160664028083,0.9958333333333333,0.7123161919166456,0.8782379852753999,1.6944927979551854,2016-04-15,62.103514194488525,Apple M4 Max
1.7333668066917562,352820.7597731595,0.7108253168347587,0.8958333333333334,0.8904927072216293,0.9285600845691693,1.6542262218865482,2022-04-21,18.37365198135376,Apple M4 Max
-0.1669719568937223,74727.15683006242,-0.06140350998836441,1.0,0.43377954655089246,0.8903778313457069,1.5065744897999185,2020-01-19,34.838626861572266,Apple M4 Max
0.1739386002660712,138955.8721828271,0.0723086472658876,0.7375,0.5695827462032252,0.9252164055713463,1.4844867315902797,2019-12-09,35.60134410858154,Apple M4 Max
1.0267852867840328,218624.93352856653,0.5778572543504827,0.3125,0.7370907139023082,0.9813273244292069,1.1793881751267188,2022-12-06,13.790760040283203,Apple M4 Max
0.5822087821116748,126526.90619887406,0.1259389788483285,0.6625,0.6672075055187638,0.881949785818603,1.3285544684121071,2022-08-31,15.70485782623291,Apple M4 Max
0.6763276970371286,920818.5245805219,0.33940142410689433,0.7458333333333333,0.674483095836826,0.9473308574632952,1.1706864974348412,2017-01-21,56.53255295753479,Apple M4 Max
0.8121872313563725,411330.2624933182,0.3138652170551619,0.8875,0.658058259274933,0.9316376214231182,1.6481862225257218,2019-06-23,38.99218416213989,Apple M4 Max
0.6672729626245386,695353.0929566158,0.22649557114810115,0.8916666666666666,0.6609213136433767,0.9404838532125588,1.1598704618462252,2015-02-27,70.33084630966187,Apple M4 Max
-0.26329584399613065,71598.3933425151,-0.0852838908792708,0.31666666666666665,0.47081555961811905,0.847203558196482,1.4900627867070044,2020-11-25,28.490729093551636,Apple M4 Max
0.7896375984268016,1254594.4691654658,0.26174173412945745,0.675,0.7408089407563293,0.9378275587696717,1.146038991133563,2013-10-12,80.37643694877625,Apple M4 Max
0.7094962616970253,1618119.181338123,0.2836641771976469,0.9208333333333334,0.692426219322771,0.9913277946862579,1.356947459870817,2013-07-07,82.4252598285675,Apple M4 Max
0.03656611544710351,105108.03553051548,0.01180821030855772,0.7625,0.5854970914859863,0.9770734177297836,1.182489078065014,2020-06-01,32.2219820022583,Apple M4 Max
-0.2122632860089308,-1313191.6574360642,,0.2833333333333333,0.5892041522491349,0.8613035960154167,10.203797688730651,2015-07-23,67.43546485900879,Apple M4 Max
0.49056730959640316,160788.70508233295,0.17271959841988682,0.5375,0.7246480743691899,0.9868271248345687,1.5538138613862607,2021-09-02,22.948126077651978,Apple M4 Max
0.965758406749808,1508892.11671591,0.38080906143637416,0.95,0.8026531294392913,0.9137103650826403,1.354509510205466,2016-03-31,62.44226098060608,Apple M4 Max
0.6441779717876119,1908952.30783983,0.3155452303685409,0.7625,0.6977533707502741,1.0072406593592447,1.3125350717483775,2013-11-23,79.2411777973175,Apple M4 Max
0.6101367063382297,142196.02752207062,0.18687568409586675,0.575,0.6436472819216181,0.9408832603432777,1.116776623199695,2022-08-05,16.254717111587524,Apple M4 Max
0.9324110805470536,1252775.71303255,0.32249688355582595,0.9875,0.7450100611407786,0.9333062551232832,1.6794519538656756,2015-08-12,66.9872682094574,Apple M4 Max
1.5914071074853917,266035.4083450817,0.6596026095620655,0.9958333333333333,0.8390489254686786,1.1293690538311196,1.518691945848833,2022-09-20,15.396919965744019,Apple M4 Max
0.9790605370365862,1784071.562041856,0.314696681787753,0.9708333333333333,0.781747444774151,0.9422857936113753,1.5293412931917798,2014-02-18,78.03162789344788,Apple M4 Max
0.37633468871889614,251962.3615611461,0.13316944422382293,0.4041666666666667,0.6422470023980815,0.929842061489197,1.1845793392209876,2017-04-06,55.081961154937744,Apple M4 Max
-0.0048613243189790595,96726.01436624792,-0.003891652487510777,0.07916666666666672,0.5811116596725088,0.9060522918137689,1.6724743248959633,2016-02-13,63.36759686470032,Apple M4 Max
0.8615209958094124,612864.1946269899,0.3180894614710361,0.7583333333333333,0.7370249373842971,0.9439653935754081,1.0925600506872488,2018-02-01,49.08332324028015,Apple M4 Max
0.5219601370254441,233456.5176951645,0.20587920485538458,0.525,0.7233046683046683,1.06329662565728,1.7225251603104548,2020-02-17,34.245182037353516,Apple M4 Max
0.8596393741609252,161707.96412008448,0.23317255985536978,0.7916666666666666,0.5793633369923161,0.8052205829602236,1.1618124771800056,2022-05-10,17.99982523918152,Apple M4 Max
0.7751756967352071,561313.7594099382,0.2562605956641535,0.8333333333333334,0.7369114480951044,0.9668780082337796,1.2404085734989283,2017-02-03,56.315836906433105,Apple M4 Max
0.7471727816676852,1035339.0939563746,0.2684177357628865,0.8416666666666667,0.7638250726795717,0.9508896461641854,1.5949600604251484,2014-10-29,72.66429996490479,Apple M4 Max
1.0173117458450827,1350538.650494873,0.41465884769671013,1.0,0.7771547248182762,0.9374352900530315,1.189955318432702,2017-02-25,55.86467361450195,Apple M4 Max
0.2685081904410084,193042.97360977528,0.08962479866080808,0.8083333333333333,0.6622497462865577,0.9910342554716365,1.3484537608475455,2016-12-26,57.128079891204834,Apple M4 Max
0.8576789148378774,1292048.360366151,0.31655668157581296,0.9958333333333333,0.7676132521974307,0.9642722306666726,1.7069666004104453,2015-05-09,68.98524689674377,Apple M4 Max
-0.29444195436744625,67853.43039310812,-0.08948474748573843,0.4125,0.43275783940547397,0.882116898855658,1.1807539969503837,2020-07-08,31.448794841766357,Apple M4 Max
0.9521655510927363,1971321.5936968767,0.41108340215783445,0.8791666666666667,0.8163566739606127,0.9314423300662135,1.657955585385921,2015-12-30,64.24125504493713,Apple M4 Max
-0.35410498143688984,67617.02455334086,-0.09832286200934703,0.9333333333333333,0.4150352467270896,0.8561915964765309,1.6521103055320285,2020-11-14,28.78417420387268,Apple M4 Max
0.15679784705572358,128522.53484732057,0.06488060805531304,1.0,0.61310266591038,0.8760597102491129,1.1641086476655154,2020-08-31,30.31157875061035,Apple M4 Max
0.5737821525537521,262327.9635896237,0.24608859648894166,0.19999999999999996,0.688707760230939,1.0015807764185611,1.208987441701778,2020-04-08,33.278488874435425,Apple M4 Max
0.9534700273094948,3846656.481062458,0.3994340367266729,0.9958333333333333,0.7495974698102358,0.9620998376711682,1.285664494925,2013-10-20,80.14230799674988,Apple M4 Max
0.06015351416182522,110768.69601764997,0.02144908997250372,0.6541666666666667,0.5221890775585131,0.8467396762739011,1.0132932423790928,2019-11-01,36.048338890075684,Apple M4 Max
0.6718080626124242,267319.84213812737,0.24232729089737104,0.6791666666666667,0.7354688267059402,1.0309929184229987,1.5804367134557396,2020-02-14,34.33053517341614,Apple M4 Max
0.7861086064445391,1201478.4810315997,0.2909794184916634,0.15416666666666667,0.7204636591478697,0.9393421463445178,1.2242030432637065,2014-12-02,72.18217921257019,Apple M4 Max
1.0040016419122941,836990.2217498495,0.45551575931931176,0.9875,0.7775175943698016,0.8899250052381247,1.3358707679228705,2018-12-28,42.57665276527405,Apple M4 Max
0.19615031204902855,123450.99894666334,0.062418671421281546,0.6166666666666667,0.5671317829457364,0.8605409391795673,1.6785032635874861,2021-03-06,26.691213130950928,Apple M4 Max
0.9920013321935638,1454359.1128367358,0.3503817166056049,0.9916666666666667,0.7830600770622003,0.8508715349730043,1.5271261026286713,2015-09-30,66.21483016014099,Apple M4 Max
0.5689384276055065,697755.9646616634,0.21870918220294477,0.9625,0.6698118565850195,0.9616309797500233,1.7839685944833257,2014-11-01,72.60471391677856,Apple M4 Max
0.9967797179542152,904559.383755564,0.4055971860086327,0.8166666666666667,0.7783183881324034,0.9136879819294409,1.330914232546256,2018-03-09,48.38546109199524,Apple M4 Max
0.5230678937308647,379964.9366088668,0.19776808047637462,0.9208333333333334,0.669521893264348,0.9270274032748882,1.342944194117509,2017-04-04,55.12179183959961,Apple M4 Max
0.8988469716369822,1656520.527694945,0.38429030946812825,0.9291666666666667,0.7597584776774823,1.0416975860171576,1.6811971717611787,2016-01-11,64.0868330001831,Apple M4 Max
0.2451109016899348,153588.97194536097,0.10066273645229429,0.44166666666666665,0.555446324871412,0.9561156724910091,1.71657738334107,2020-03-06,33.9331841468811,Apple M4 Max
-0.2907331710559677,66772.58873635005,-0.09749897834105758,0.7083333333333333,0.40008165225744474,0.8327794463475582,1.500910121449471,2020-09-19,29.949997901916504,Apple M4 Max
0.48838777802431205,311334.90698056936,0.2335407336887323,0.9041666666666667,0.5860293128949845,1.0289099604751324,1.72270636338762,2019-04-01,40.72131085395813,Apple M4 Max
0.9187313798124376,1520949.9948244547,0.3446388307581141,0.9875,0.744217454158107,0.9522763152128252,1.2947986922718262,2015-06-19,68.11365604400635,Apple M4 Max
0.007444413792388739,101039.62285447284,0.0026068638276555145,0.375,0.4959450465868036,0.9172144286145221,1.160154204546439,2020-09-05,30.205615758895874,Apple M4 Max
0.3517619275735708,297917.4209971874,0.1458301902236543,0.5458333333333334,0.5950976510952758,0.9783386508491161,1.2562312070127533,2016-08-21,59.57397389411926,Apple M4 Max
0.927001527565683,179510.91084703046,0.3059572194915099,0.575,0.7875629113433992,1.0055122489973665,1.5098693815451902,2022-06-15,17.290259838104248,Apple M4 Max
0.46638408317399965,164667.7840315349,0.1787458950596752,0.925,0.7402289877699714,1.0024514844683414,1.64406555219963,2021-08-14,23.340977907180786,Apple M4 Max
0.7401218406284034,198159.4993554859,0.2602974717424127,0.6333333333333333,0.7622750470051034,0.9465246927519181,1.7451695825839906,2021-09-14,22.815406799316406,Apple M4 Max
0.8657856283677191,2302093.2008831888,0.32889608868444853,0.41666666666666663,0.7725840402136349,0.9646972879750506,1.6429590979243396,2013-08-18,81.46525311470032,Apple M4 Max
0.8252390705978497,1502306.4117158893,0.34713626519818597,0.9958333333333333,0.7541714791714792,0.964984048912937,1.4525228441113047,2015-07-28,67.40858221054077,Apple M4 Max
1.0512821152239016,238424.341380128,0.42981403490325154,0.37083333333333335,0.7559123343527013,0.9333373256305547,1.3493896613740501,2022-03-21,19.03693699836731,Apple M4 Max
0.8687184097148958,2311937.41212929,0.3204455025854147,0.9916666666666667,0.7838188445751394,1.0720461244927155,1.5135495478932697,2013-05-12,83.3122627735138,Apple M4 Max
1.1171624176144452,322923.005547381,0.5644927928079524,0.8416666666666667,0.8522170542635659,1.0196671450955748,1.479073737122698,2022-01-11,20.34284806251526,Apple M4 Max
0.7855612487896403,1067188.747030531,0.3386433475632462,0.9958333333333333,0.7649322740296952,0.9511892914974536,1.210237020864917,2016-07-16,60.32654809951782,Apple M4 Max
0.6248042983789872,910507.3102691531,0.36160125896312656,0.7375,0.7176105315449578,1.0623173027966273,1.3627007287762685,2017-07-02,53.33053374290466,Apple M4 Max
1.0949638264637975,2159697.196606171,0.42635764538953125,0.9291666666666667,0.8062464508801817,0.9615833169135055,1.0982794407427423,2016-01-02,64.28334307670593,Apple M4 Max
1.0384258373145454,2535114.53892124,0.3446121106467259,1.0,0.7827520487897847,0.9619783588992771,1.328617330251874,2013-09-29,80.59567594528198,Apple M4 Max
1.016505223236104,3614019.555045489,0.4714592501713193,0.975,0.8134567622488147,1.0148252244360771,1.6595428210427228,2015-05-15,68.77678084373474,Apple M4 Max
0.5849928531443578,327684.79550142173,0.25121336317892595,0.9583333333333334,0.6611937216026436,0.9349660151016432,1.8259953498698889,2019-05-13,39.865479946136475,Apple M4 Max
1.4108179957379627,216649.00824130213,0.5305355977975084,0.4708333333333333,0.7790859413810234,0.9167578255010141,1.6908498731545452,2022-10-30,14.524412155151367,Apple M4 Max
0.023474310662641835,101179.20085999397,0.0032517885249434553,0.775,0.553145554848292,0.9623823372510649,1.502287364630254,2021-01-19,27.62761402130127,Apple M4 Max
0.9022290687541353,1937965.979258904,0.4396684718132968,1.0,0.7716380729572827,0.9936291863141006,1.3290222223229353,2016-07-12,60.49720883369446,Apple M4 Max
0.9382644213183452,1490714.028762489,0.33832910761260604,0.9958333333333333,0.7507954459775315,1.0418210440950666,1.3497872845827215,2015-05-21,68.87249732017517,Apple M4 Max
0.1902354767005816,129508.85676043273,0.061959216681872764,0.9083333333333333,0.5455578691653653,0.9276210181782804,1.4997426244286296,2020-05-08,32.691471099853516,Apple M4 Max
0.8147493074099021,465675.5901328202,0.28940552926311347,0.8083333333333333,0.7745986443096682,0.8541852706457295,1.3316358319028676,2018-08-07,45.530685901641846,Apple M4 Max
0.8695130579502774,724287.0858768662,0.3157094460405949,1.0,0.7021134730833579,0.9543682568160451,1.2471372976273176,2017-06-09,53.92657494544983,Apple M4 Max
0.37317743725536423,123464.57174816488,0.13055112444527506,0.36250000000000004,0.6865168539325843,0.9344876761130219,1.1769705967411344,2022-12-03,13.835170984268188,Apple M4 Max
0.13216180841773278,122082.99889508895,0.045952876001488896,0.5708333333333333,0.4928081618999832,0.9837803464156254,1.6803131868446997,2020-03-18,33.74322819709778,Apple M4 Max
0.9556769931093922,533534.8702881238,0.29346130873910337,0.04583333333333328,0.7757368305289783,0.8741477885054431,1.0552497430951275,2018-02-23,48.69991183280945,Apple M4 Max
0.8069149086122683,2045925.0275313489,0.35023737205703664,0.7416666666666667,0.7254865295380566,1.0028340785651029,1.6785005125324686,2014-08-09,74.44948410987854,Apple M4 Max
0.6589306192058294,621313.901028428,0.2342440848239522,0.8375,0.7254222222222222,0.9060928835609555,1.0087061398019292,2015-12-21,64.57393193244934,Apple M4 Max
0.6810478579742035,961661.7441225541,0.25139666414380546,0.9666666666666667,0.7162045658321263,0.9301784096825664,1.1563742758712585,2014-07-26,74.66497993469238,Apple M4 Max
1.0382920990416156,5265772.876365253,0.5618212690609334,0.6583333333333333,0.7732296348868386,0.974116983573983,1.6600708868151564,2015-10-08,66.02647233009338,Apple M4 Max
0.3740134759652734,166359.15917750198,0.1665424313804309,0.6458333333333333,0.6670430486944248,1.1673038924979764,2.041924875701335,2021-05-10,25.38311195373535,Apple M4 Max
0.47173043026253225,235378.58100953812,0.17330027647346435,0.675,0.6393240854073168,0.8671325869392448,1.3320009558042436,2019-04-19,40.35930800437927,Apple M4 Max
0.5583036051760536,272556.34659548744,0.19587019408753048,0.9625,0.7095579682047305,0.7443191994086784,1.1809394660031285,2019-01-17,42.18201971054077,Apple M4 Max
1.0937464391629297,1121254.7733594202,0.3203062165441031,0.925,0.8121160822249093,0.8875971285169333,1.6766336334687746,2015-12-13,64.67567706108093,Apple M4 Max
0.4962683300759141,184395.74752437475,0.20494579840880167,0.4666666666666667,0.687864768683274,0.9577296914742545,1.0712638935569685,2021-05-18,25.192118883132935,Apple M4 Max
0.42932063087415495,212368.49951825308,0.15900063713106838,1.0,0.5044195723920217,0.9756265599596209,1.5044417583250675,2019-07-23,38.554136991500854,Apple M4 Max
0.8744494243111963,596939.4952207168,0.2980332753776853,0.6208333333333333,0.7207695113056163,0.9221812309676245,1.1754077370455036,2017-10-21,51.18199014663696,Apple M4 Max
0.7089277266468401,369185.83746465936,0.2912662020521948,1.0,0.6744270161867927,0.9581341442591411,1.5092714082390812,2019-07-19,38.59909200668335,Apple M4 Max
0.6923961323908071,349897.64657185395,0.19071267596765185,0.7541666666666667,0.7042124814264488,0.9359468052122214,1.7011466701849831,2017-06-24,53.616994857788086,Apple M4 Max
0.641045043763632,463423.2447049312,0.22365858181508091,0.85,0.7131275030269163,0.917847783742171,1.1355357363620493,2017-01-22,56.731853723526,Apple M4 Max
0.7686562249684433,1023244.7524381619,0.28779224841724216,0.95,0.763586584531143,0.9038906855848337,1.5255262773059952,2015-06-18,68.30766725540161,Apple M4 Max
1.0395076658302673,2840258.1712236786,0.392263306337987,0.9916666666666667,0.8153382889393627,0.9708199502101464,1.7808758775524165,2014-07-21,74.88649201393127,Apple M4 Max
0.798873924322875,407594.06106346654,0.26702186347109236,0.6791666666666667,0.6299398468829749,0.8663307182246596,1.3385070653457636,2018-09-19,44.61113691329956,Apple M4 Max
0.36606171491915385,229275.80315601543,0.14518800698007706,0.033333333333333326,0.5971810699588478,0.9552599368671427,1.1766016310867837,2018-07-15,45.98605394363403,Apple M4 Max
0.630779366119594,1937724.8943499168,0.32140506413570424,0.875,0.6991126769752725,1.0267635472686754,1.2675126267106673,2014-01-08,78.86965227127075,Apple M4 Max
0.7404542877865037,287262.9228857857,0.394198003046186,0.9916666666666667,0.7676322263222632,1.0902131472199525,1.8138867885703505,2021-06-23,24.478874921798706,Apple M4 Max
0.8392705833455106,1267357.224379498,0.25625858576110017,0.9958333333333333,0.7358580673262398,0.9389281405083287,1.199274492656136,2013-07-12,82.39530491828918,Apple M4 Max
