Sharpe,Valor,TAE,DDPP1,DDPP2,Apalancamiento Medio,Apalancamiento Maximo,Fecha inicio
-0.163545957358976,75787.09180771404,-0.076472371182432,0.9958333333333332,0.5290258449304175,1.371879442411027,1.823011316230236,2021-03-04
-0.1656492179718197,75416.73929301242,-0.0777696514341791,0.9833333333333332,0.4827037773359841,1.3901693771392518,1.6852127426232455,2021-03-04
0.791047904095245,3499807.079555297,0.4085729014561416,0.9833333333333332,0.7929341638202397,1.2951508172765602,1.6231044772310723,2014-04-13
0.7289316759436909,1396069.077502204,0.4165939842056572,0.9875,0.7145991028875807,1.2630491437657607,1.624045258621719,2017-01-31
0.9580955423746936,3537267.110529256,0.5486054454858442,0.9833333333333332,0.805675827499784,1.2435845386972104,1.6400279271257034,2016-07-03
1.20068331205525,304430.1532498385,0.5935925527318282,0.9958333333333332,0.8658672228015294,1.4358621768696338,1.765391967671159,2022-04-05
0.5935677335231618,217847.25217612123,0.2885552456439384,0.8708333333333333,0.7898062612265846,1.3147800318011191,1.6361000317773486,2021-08-03
0.0496768413244869,110506.69194128618,0.0222645574635362,0.6458333333333333,0.5166789155642659,1.3818304673147588,1.6176231992788457,2020-02-12
0.1453143528055539,133283.7179840599,0.0738929885734516,0.9541666666666668,0.6191390914189567,1.2844195229162043,1.6296392590437778,2020-08-15
0.8606776265561572,4295523.935898919,0.4405361904595519,0.9958333333333332,0.7709219140176824,1.2877542640289168,1.758131610627867,2014-05-11
0.766344653264442,2375887.557171756,0.3908308249261838,0.9916666666666668,0.7566125753285413,1.2555948146728446,1.5867248074550744,2015-01-19
0.9220936363375636,3082778.983855488,0.531230277900798,0.9916666666666668,0.8240538764783181,1.3003286434930263,1.5827231090274392,2016-08-10
0.0667173693715572,114874.19721076048,0.0361566283777352,1.0,0.6189887531510568,1.2687341671293897,1.6379259323136366,2020-10-01
0.2193720573518325,163170.1060815066,0.1187998460135961,0.8916666666666666,0.6205364770203314,1.3609144758119642,1.6103758583375245,2020-04-17
0.714560755010842,222304.14827670463,0.3566389778277217,0.9083333333333332,0.7871162790697674,1.312029601937433,1.6246421906815949,2022-01-11
1.543612684324396,543197.8168352838,0.83558919413695,0.9666666666666668,0.862979797979798,1.3029780685080137,1.6071542955595195,2021-11-12
0.816711323765343,1326940.5614951537,0.5444708878870541,1.0,0.7668213809003761,1.298613584425572,1.6631677925443022,2018-09-15
0.6375456800613785,709069.9066305947,0.4168260157566568,0.9958333333333332,0.7504964539007092,1.244294405064831,1.9131037462045453,2019-01-14
0.5912899500447842,835283.9189369386,0.3251456330588744,1.0,0.7106602798910491,1.335678740210191,1.798458580368152,2017-02-13
0.9245109633458908,215767.4880938424,0.4324788222161788,0.8916666666666666,0.739311377245509,1.2926407960933888,1.6473291604140363,2022-07-06
1.093101069015722,351669.5686159267,0.5614684076844376,0.9458333333333332,0.8424907644217108,1.263278745412945,1.5826981274018102,2021-10-30
0.7842387980024973,1034891.6706034752,0.407382393130794,0.8333333333333334,0.7178560250391237,1.183320896574715,1.6177117416089677,2017-10-25
0.911435474553882,4622384.080810092,0.5368543439720042,0.9583333333333334,0.7879981136524404,1.3318697693674868,1.611491887418448,2015-09-29
0.850510948592234,204840.8265464584,0.4085712978184992,0.9375,0.6559332509270704,1.2694042360986597,1.621522231241063,2022-07-25
0.744975479133724,2404583.429890561,0.3966919097160504,0.9958333333333332,0.7424367436743675,1.2639380597571137,1.5648994054716332,2015-02-23
0.5998118269461011,743721.0786770749,0.3687776704141847,0.9958333333333332,0.7446238367529991,1.3167931169400915,1.6898975015145568,2018-04-06
0.7030665337208796,1031748.2568467228,0.4223293512307735,1.0,0.7254987598403968,1.3044140717100272,1.6822862729523362,2018-01-10
-0.2547922049026784,57366.989075855214,-0.1332807229577431,0.9958333333333332,0.4828652233274819,1.387785620188144,1.9040026910066237,2020-10-08
1.0772291943827697,217707.48599092927,0.6275452273147499,0.9625,0.7986530491415038,1.2868043803566542,1.5931575292578413,2023-01-19
1.2058080011776369,299283.30107610725,0.5598322557938045,0.9625,0.8568902235568903,1.205274426321446,1.6224596199288697,2022-03-08
0.4206105039169989,239983.23456806145,0.2074464082948768,0.9958333333333332,0.651365663322185,1.2487987564305576,1.6390890133111442,2020-01-06
0.6901609872528658,985986.4132514406,0.429200485407766,0.9958333333333332,0.7574890976182489,1.3240897263247382,1.802648436588555,2018-03-31
0.1832626532560362,152902.71616375452,0.0998821647791408,0.9666666666666668,0.5739182892328174,1.3005400655622048,1.6665899915756135,2020-03-11
1.2332269515858545,191039.9353297774,0.6164324469371509,0.9625,0.818448275862069,1.2420521341035586,1.6190383739561909,2023-04-21
0.1182826538155759,132737.87202085508,0.0792126346464014,1.0,0.5428358974358974,1.3882977275638992,1.7264678340304656,2020-12-08
0.1535762433575699,141445.6414668367,0.0864144720192265,0.9916666666666668,0.5884605051047824,1.3630942940756272,1.8184023245614012,2020-06-22
1.728723626060285,764377.9774311605,1.096250364640813,0.8125,0.887203166226913,1.289947525566722,1.5996673197245563,2021-11-25
0.6812506343705123,2026704.485253792,0.3450521965460853,0.8833333333333333,0.729487970388649,1.3059047691010806,1.679920481487292,2014-07-07
0.8158619559295556,2487317.495578197,0.4869054746876029,0.9916666666666668,0.7937331419124685,1.3061737687304569,1.5978269150253246,2016-07-22
1.046705589839455,6076871.885836729,0.5234421103943143,0.9,0.8234976777420507,1.1595501236111236,1.646507788847846,2014-11-23
1.676602068398593,214558.05729943427,1.269463092901676,0.9957081545064378,0.8734088991599721,1.3425871081853462,1.586983122367819,2023-09-20
0.6773882145727673,950710.5312519672,0.4223830181329424,1.0,0.7678467316963785,1.3028755763194575,1.7494748917819531,2018-04-06
0.7961126422203662,1203996.5747064508,0.5635377611287673,1.0,0.8040119838478572,1.2661650982196622,1.8212665902288387,2019-02-01
1.2774934663977746,196831.007328337,0.6882004457582789,0.9916666666666668,0.8426446617766912,1.2932878362822535,1.5864140452585498,2023-05-10
0.7103099139697149,1693472.5409018577,0.3777084292566557,0.8166666666666667,0.7518664125168771,1.322603504685999,1.654679785432245,2015-10-29
0.6673967741055178,927508.6638441248,0.3969383669759003,0.8125,0.7376406300225008,1.26541959175989,1.7055824165579945,2017-12-26
0.8563463169935562,312589.41338240827,0.4380916221806696,0.9208333333333334,0.8424531835205993,1.1935905011276144,1.6730467321867184,2021-07-08
1.7017539339975378,665573.4579094481,0.975762696838187,0.95,0.8603064469499855,1.2927273093703104,1.548347222080701,2021-11-14
0.4056130011616861,187469.6378560534,0.2037419111196672,1.0,0.7282454939539129,1.3352958775399393,1.6985145949505926,2021-04-08
0.1729003337062679,138074.21856583247,0.0881445295910743,1.0,0.7168009950248756,1.3186459263832733,2.0775078461718968,2020-10-31
0.7408724635660953,2640910.8066564724,0.4547193219404948,0.9916666666666668,0.795627559624187,1.2994126471397554,1.6252452674517284,2015-12-02
1.045278873587021,271888.2298923851,0.4995947675003582,0.9416666666666668,0.832034632034632,1.230805024324798,1.6196462076686564,2022-03-06
0.8439615933358147,3134402.4800510495,0.4775511685824041,0.7791666666666667,0.7778837745448763,1.2871546043577815,1.6429983647806905,2015-11-01
0.7761692260911247,1303345.0548019311,0.4938350614054292,1.0,0.7656589407681111,1.3159720353428908,1.6435378202789304,2018-04-04
-0.1926422803256652,69180.92161750732,-0.1004779305306321,0.9958333333333332,0.5375193798449612,1.3982652269299811,1.831739743635815,2021-03-06
0.35702819557712,225375.96362795169,0.2025593322036987,0.9583333333333334,0.6605738396624472,1.3394958166956754,1.7231462695949047,2020-03-31
0.7742902205155043,229126.53148624653,0.3213559063618816,0.9875,0.8205302424726886,1.175172601081593,1.5024467078855728,2021-09-05
1.3176212694764504,209243.17209881623,0.8580279222809244,0.9791666666666666,0.8375116063138347,1.221445864630217,1.6061487131929444,2023-06-15
0.846236221389815,2565866.0624430943,0.493635807866621,0.9958333333333332,0.7930544662309368,1.2981789415741691,1.590210576129586,2016-07-27
0.9959629029209442,211438.04629368565,0.5879331864427466,0.9958333333333332,0.7797556719022688,1.298621977877386,1.5928808088302988,2023-01-11
0.8195927246143097,1379126.0544318398,0.5320778101986938,0.9333333333333332,0.7753767963547143,1.3072978693676591,1.6364689662428082,2018-07-02
0.6178201796210905,2130343.8201869912,0.3611591402812353,0.975,0.7659044608359677,1.3142949631473388,1.6795330097702792,2014-09-29
0.331000397275878,190470.79373112,0.1617083429456769,0.9291666666666668,0.6659935730415147,1.2814542584438264,1.5886233526153897,2020-05-12
0.6979729710379482,957271.6687012,0.3723279476906729,0.9875,0.7281938216243149,1.270328818306425,1.6330900755675382,2017-07-12
0.634089154403729,272600.48671920004,0.353588117827331,0.9041666666666668,0.7928412027249236,1.3459797109080764,1.6777289862383116,2021-05-08
0.5563571777560148,604931.8086760002,0.335821036459208,1.0,0.7082437897169267,1.3138377617772163,1.6557827973011483,2018-06-09
0.7429502183210402,874947.5055156002,0.4815513127097903,0.5666666666666667,0.7137692611615962,1.190880785418887,1.5497953564927631,2019-02-23
0.7021607558382859,1393225.5971076798,0.4086804358487799,0.9958333333333332,0.7359945717177293,1.320733271516195,1.6103694112249878,2016-12-20
0.6892384384724615,1589697.48681096,0.4193565221222262,1.0,0.6872147651006711,1.3202307307897143,1.5992622962136318,2016-10-07
0.254479738669904,172082.37345448002,0.1323476616503147,0.925,0.6284042371433454,1.3300279975708351,1.583315445209946,2020-04-18
0.5103455938010294,824226.4298006397,0.3146771469871832,0.975,0.6776593305823018,1.353825240598292,1.6402266541757131,2016-12-12
-0.0009715948801975,102636.30812240002,0.0063562539024084,0.9708333333333332,0.511051619989017,1.2357572714395353,1.6059982254908685,2020-07-22
-0.2502268745033209,58520.66659640003,-0.1220058859409698,0.8583333333333334,0.4327442922374429,1.328121252626195,1.8003341618834146,2020-07-18
0.3811278216740322,361249.61069208,0.2148321333792913,0.9083333333333332,0.6375013532532208,1.3430879015094663,1.769081573508274,2018-01-22
0.9139856955698332,3851914.510914081,0.4923050441623033,0.975,0.7740324809951624,1.2843756215067266,1.5886033201570418,2015-07-21
0.4768292511915645,310081.1023757599,0.2465936535624802,1.0,0.550549137070318,1.3372408937035365,1.7008845367935128,2019-07-15
0.2843593660348613,126102.25981064,0.1122072912936242,0.9291666666666668,0.5520320437670965,1.2929125022276622,1.6293685061101235,2022-06-23
1.1274123260649098,167142.84879967998,0.6737888814489117,0.9291666666666668,0.7565637065637065,1.3830236515329384,1.5841870402818283,2023-08-29
0.7753885616581839,2894464.47536736,0.4564353643578747,0.975,0.7652937720329025,1.3765707425074143,1.607509319930552,2015-09-19
0.8008429466126294,2738498.43057088,0.4520848412593106,0.9875,0.7813621984974298,1.3512797744899292,1.6347830771610825,2015-10-18
0.7795745610000933,1073336.1908482397,0.4925664778821783,1.0,0.6872699573430835,1.2896652083499094,1.575057463352987,2018-09-26
0.6483388456290217,2052926.7845053603,0.3547259464735315,0.9458333333333332,0.7415668977105649,1.310327457684618,1.7706586535158917,2014-09-18
0.7268760765216571,1146551.36403008,0.465641492523223,0.9791666666666666,0.773575042158516,1.3379335451738996,1.6740872761228296,2018-04-13
0.6864531968768082,742204.9848379999,0.4483770211940947,0.6375,0.7233595535834342,1.2088972018123898,1.7136834250943354,2019-04-02
0.6676802512826625,1503832.5815394404,0.4127963743542373,1.0,0.767139767504731,1.3151143409558068,1.760775644662908,2016-10-26
1.3935164568687688,193273.29628560005,0.9327329628560006,0.9875,0.803735632183908,1.4044659844764993,1.612499983650466,2023-08-27
0.63979665886312,217749.52964264003,0.2928019419026948,1.0,0.6972765181131092,1.300153713822464,1.6096169617913558,2021-08-18
0.8225356672437056,3352487.03859592,0.4541353974869955,0.9708333333333332,0.7962253258845438,1.2968295716180749,1.789468460254998,2015-04-15
0.5478020110670011,132074.15680264003,0.4648187399299159,1.0,0.7195700474389,1.498996307044389,1.923403952416976,2023-12-04
0.8702655463681895,229661.41889383996,0.4524864790905973,0.975,0.802901023890785,1.3475628838752922,1.6541696069875962,2022-06-03
