Sharpe,Valor,TAE,DDPP1,DDPP2,Apalancamiento Medio,Apalancamiento Maximo,Fecha inicio
1.1423206208220005,359364.14668006945,0.5160798916639366,0.9958333333333332,0.7760504739943633,1.0664107435605306,1.6145740364563133,2021-03-04
0.6006433045675659,1455057.8065301175,0.3024095672382199,1.0,0.7142584963954686,1.133359290527795,1.691334115165002,2014-04-13
1.2106667223725416,4494759.693555199,0.6667105822810948,1.0,0.8138254873989539,1.1323422604163391,1.6729924893804142,2017-01-31
0.6247028163257382,1052736.6047472043,0.3400989446383087,0.9958333333333332,0.7308383758660002,1.1170878307658672,2.083017507420943,2016-07-03
1.3640093230809782,248608.56309066477,0.7307063359280119,0.9916666666666668,0.8315966386554622,1.1105587579804868,1.6359785943107892,2022-04-05
1.0540167679969843,266625.53800645994,0.4845093336397228,1.0,0.7892371475953566,1.1152926873331075,1.636725042250759,2021-08-03
0.5481453271522795,225769.611425831,0.1946808063937786,1.0,0.6542131200517046,1.1105459953117562,1.64404626033406,2020-02-12
0.5487496889836018,200754.68301454143,0.1936513820118759,0.9916666666666668,0.6905427473583093,1.0784631395822537,1.6218260976828192,2020-08-15
0.7200126630282081,2383880.3443273557,0.371520142985001,0.9791666666666666,0.7782920740586644,1.1391600049733623,1.6727037549849606,2014-05-11
0.8242362287662092,3134511.7295656535,0.4340554494565294,0.9916666666666668,0.7739704271631982,1.130209304197403,1.6460558889780617,2015-01-19
0.7738189325953663,1680241.697880226,0.4265303802704778,1.0,0.7366586645327643,1.1236202520722411,1.6543178513066124,2016-08-10
-0.0104000748846034,99347.81477232676,-0.0016911782335115,0.9958333333333332,0.6908328428487345,1.1096989728385718,1.6394578829755833,2020-10-01
0.7315458515415613,284725.25106166914,0.2798180934317518,1.0,0.7016190224104464,1.120814706899942,1.6334570912175792,2020-04-17
1.2946557389688027,271259.1996751958,0.687632103937833,1.0,0.7270396270396271,1.1349109628394385,1.6312231531901622,2022-01-11
1.1117544793582232,246998.90452477644,0.5464802063793277,0.9833333333333332,0.8699728827701293,1.1059065780733055,1.6334080522392802,2021-11-12
1.2112527771473207,2140529.514828887,0.7010142626641138,1.0,0.857784468699034,1.1232573270887407,1.6428712435895148,2018-09-15
1.309329282318359,2142271.955551105,0.7445211288149498,1.0,0.8579540957657301,1.125158162551689,1.701992460397914,2019-01-14
1.1480661673419716,3874543.37252584,0.6352959057272434,1.0,0.7775131139723415,1.119177590930965,1.6361134312240908,2017-02-13
0.9907838273415576,186366.06167520015,0.457655444593291,1.0,0.6980616864742502,1.108846904818939,1.613620437036364,2022-07-06
0.8306538342005826,185763.65671207992,0.346393293903839,1.0,0.819746150645027,1.0921404348565835,1.6675609951099732,2021-10-30
1.1582133741435447,3264941.0609815167,0.6780406689935163,1.0,0.7694912559618442,1.1459635430372683,1.6534027798896425,2017-10-25
0.7212964550640452,1597391.7985479983,0.3703657779127849,1.0,0.7805728542914172,1.122334745384452,1.6496646046397614,2015-09-29
1.15049330875902,198226.84468680003,0.5162605467553445,1.0,0.7556460834762722,1.0859614678732463,1.619022332004452,2022-07-25
0.7171741897417057,1857868.46766072,0.3684612012558397,1.0,0.7480447346693688,1.1214461875713866,1.9911218975320235,2015-02-23
1.366767227833587,4557419.684588802,0.8328085346501122,1.0,0.8924923129484114,1.116404841422752,1.6403088203275131,2018-04-06
0.8923648291621559,1263803.8338816797,0.488177799158332,1.0,0.7797863968521641,1.12660808029462,1.6383205121833404,2018-01-10
0.5561087060432821,199634.08642312008,0.1962741753569397,1.0,0.7472090962787951,1.0918966685826097,1.6412381896753736,2020-10-08
1.4841300116484977,202492.6351875202,0.7100101452045549,1.0,0.8946642685851319,1.172294928025589,1.616893332905925,2023-01-19
0.7420518337543109,163902.49415231973,0.3186466040888682,1.0,0.7713501786625829,1.083855743658941,1.6512092147337796,2022-03-08
0.9103313821566932,424163.4108553602,0.3605439083353501,1.0,0.7486143914344198,1.1004275846176026,1.6436065623731086,2020-01-06
0.9896959101899316,1758391.5932969602,0.5739643169861579,0.9958333333333332,0.8170670073821692,1.1314315488695246,1.7230627529572602,2018-03-31
0.586459554435893,226092.77718127987,0.1978985443467766,1.0,0.6732321986515375,1.1001669473221365,1.6358766322728786,2020-03-11
0.959729028665034,165941.00742615986,0.5679637964464368,0.9791666666666666,0.8695046439628483,1.141529809965285,1.753371086175627,2023-04-21
0.75558473496695,261363.6103491198,0.2978666965067726,1.0,0.7747772943857468,1.105391848619798,1.643307353824592,2020-12-08
0.730171549287328,303010.4613068795,0.3027393678638803,1.0,0.7320898192878869,1.118158598848952,1.6522631686049152,2020-06-22
1.1641429207229517,246285.89290215963,0.5452141095190839,1.0,0.8231330830204422,1.09436334285318,1.6533921003139145,2021-11-25
0.505638239227731,810041.0760483203,0.2349638591554634,1.0,0.6882183301681086,1.1206407405246714,1.6605819411115124,2014-07-07
0.690366004144576,1114719.5942680803,0.3518874832227239,1.0,0.6955167240314182,1.1115719832836757,1.6449014981419816,2016-07-22
1.1467390383965672,187365.68860248016,0.4651647289704004,0.9958333333333332,0.8106489422527159,1.1061219798023167,1.616472919985552,2022-07-06
1.9361243148623228,222055.97014008008,0.8531952456251757,0.9833333333333332,0.9177669111654442,1.1276697832241205,1.6119200585962374,2023-01-14
1.367673455656296,301314.4222115125,0.7020304766996297,1.0,0.8782436378806842,1.1349741007049965,1.7153157090715094,2021-10-30
1.00617594962669,2297323.4309907225,0.5936072470591236,0.9791666666666666,0.7779987273305758,1.131481941456295,1.7095297084516887,2017-10-25
0.7014819621658628,1563898.9992313923,0.3670679007271333,1.0,0.7189917843184175,1.1080429778137215,1.6477225791716954,2015-09-29
1.2074449812109311,229126.81374342417,0.6601484210931983,1.0,0.7896442914515204,1.0924806424390276,1.6196661241151624,2022-07-25
0.5179644451770397,920560.7184449236,0.2709751644721785,0.8958333333333334,0.7097168742921858,1.1396274140620557,2.188425053299757,2015-02-23
1.0962065349130463,2078888.0034932264,0.6195978985950688,0.9958333333333332,0.7739109362527083,1.1501570495369409,1.6372961503921302,2018-04-06
1.1079776521578593,2329537.626343456,0.6289670269120595,0.9958333333333332,0.7965007215007215,1.1558325243414649,1.6533387720549992,2018-01-10
