Sharpe,Valor,TAE,DDPP1,DDPP2,Apalancamiento Medio,Apalancamiento Maximo,Fecha inicio
0.4322020196420751,154962.2273805887,0.1304353569418721,1.0,0.6058166988624168,1.110275212519336,1.6180210824065866,2020-03-04
0.928724779271924,4065651.313877731,0.4777542691501892,0.9958333333333332,0.778445106257813,1.1282683894700116,1.669351483233395,2014-04-02
0.7423969837325318,2719788.3207965596,0.3763856832388632,1.0,0.7398685890972643,1.1165295548521372,1.692009432317202,2013-04-13
0.9605372948516524,231925.0371577099,0.4623100465907324,0.9958333333333332,0.7527300496372662,1.1309081108124783,1.6629370931731042,2021-04-26
0.8339211692639911,1742925.2402881193,0.4522488449787691,1.0,0.812129603987815,1.113359923766619,1.6394192397594884,2016-02-01
0.8063514283833151,1871279.5994640784,0.442716096798867,1.0,0.7842577883681935,1.1281444938559806,1.647783600255482,2015-10-01
0.92072464440064,2797956.552154975,0.4985835314757325,0.8166666666666667,0.8179740237545928,1.12730503874796,1.6392005242029208,2015-07-04
0.7775831950741192,2232592.811218651,0.4028257372195492,1.0,0.7650506898391646,1.1338759359409598,1.6618573498022706,2014-07-26
1.1799320041908576,268521.8517050944,0.4881008928877732,0.9791666666666666,0.8063141343925853,1.0826592704138105,1.643988945488946,2021-04-05
0.9133621744339449,4031513.513482129,0.4698871842290801,0.9958333333333332,0.7548215972676404,1.114531579519498,1.638162084974557,2014-02-24
1.0534840153761535,264895.89402222243,0.395051743523469,0.9958333333333332,0.8018133659331703,1.0985083707689107,1.6044321736122789,2020-08-03
0.7677419017877539,186170.26581072,0.3108782881308041,0.9958333333333332,0.773612632347572,1.0998643257409983,1.633643812948479,2021-04-22
0.918098879240926,562657.2022327487,0.4525492175591588,1.0,0.770595523581135,1.1230011314388415,1.6344904679008514,2019-02-12
0.830162626189893,3284846.796695946,0.4296304355264309,1.0,0.7530270578996217,1.1366715704763302,1.6722751803030098,2013-12-23
0.4553164312660905,196009.65322651772,0.1798838077625126,1.0,0.6325606144734407,1.1387090188329387,1.640151893190519,2019-08-16
0.9947971607039656,1463918.3070347484,0.5634196604004464,0.9958333333333332,0.8038740847437282,1.1275412277512165,1.729202013442756,2017-09-25
0.7053553602480244,2352277.4061578154,0.3577462230642636,1.0,0.7165287031428764,1.1260816210454152,1.714269145795579,2013-05-11
0.6046777108766425,1375488.8618474745,0.2958376825777482,0.9958333333333332,0.7061111111111111,1.119469479601042,1.6661855954354343,2013-05-03
0.6065924083965903,1568397.6700523752,0.3289374225378145,0.9958333333333332,0.7235021962986966,1.1337147947649435,2.1230084503531335,2014-01-19
0.6800815304684548,1279381.0535780252,0.3599650552010944,0.9958333333333332,0.787012987012987,1.1223917199953193,1.786320296016267,2015-06-15
0.9180663905982014,2820651.0214388077,0.5086982987682473,1.0,0.7951618502126182,1.1268702555716537,1.6722045703448618,2015-08-11
0.9648672590540276,668971.184172741,0.462451533438337,1.0,0.7358996920369556,1.1306702872305991,1.659497476558076,2018-09-01
0.7356156350789691,291381.2090444383,0.3082019281694681,1.0,0.6725838544627629,1.0985665087803085,1.662344470279658,2019-10-02
0.6921693914716123,1972283.4721194464,0.3418762245101743,0.9958333333333332,0.7567040543321671,1.1307529275278876,1.7078033890048494,2013-04-19
1.0447897741815944,549046.6701799637,0.4673629778480395,0.9875,0.7290642247867536,1.1114633632451991,1.6537388903962331,2019-04-18
0.8077027646467446,2165219.4215700477,0.4352938492885529,1.0,0.7856544524222167,1.1258046746937331,1.6525678170286846,2015-03-26
1.5720450706111215,342440.84025594377,0.7698382613637318,0.9916666666666668,0.866113088177145,1.092777721411935,1.6472510471336967,2021-01-11
1.3054122851242749,316757.31873706135,0.5978086032693819,0.9875,0.802068676716918,1.116640772135101,1.631448654150197,2020-04-15
1.1327415751612406,278034.1668043322,0.5202875422564348,0.9875,0.8442893401015228,1.0954162132212388,1.6529323487838472,2020-11-12
0.4453834308700078,208967.3319331417,0.1725445653333617,1.0,0.6910916786455839,1.110512554799596,1.6428487606617976,2019-02-11
1.262053283052436,3544889.9546846384,0.8070758308400401,1.0,0.8129433894661412,1.120111392829622,1.7250413034680343,2017-09-15
0.8728573176242157,2339023.3908653525,0.464846693989424,0.9958333333333332,0.8062835591920225,1.1194289754770768,1.632103371675909,2015-06-22
1.3977695124083298,3614979.544597028,0.8762306421205288,0.9916666666666668,0.8864698412698413,1.1354628548508958,1.654530514615832,2018-01-14
0.8764519513049983,365441.9584659847,0.3823190570536241,1.0,0.7440335027291549,1.1095649996741128,1.642939232935129,2019-08-11
0.7238292410575045,1247798.425513599,0.3970894628289334,1.0,0.7444913267698078,1.120969664879966,1.6400380460826085,2016-02-14
1.0269325541727867,198404.5444504039,0.5170872765958878,1.0,0.8171777399204997,1.1197589771919292,1.6783551798314007,2022-01-29
1.3400313297876263,180503.8512802089,0.8260033551907542,0.9958333333333332,0.8123837981407702,1.1468757966900642,1.631678072448308,2022-10-01
0.799670818710953,3125744.4310780605,0.3806764480183966,0.9958333333333332,0.7157662050581887,1.1221243741189988,1.6563777009949288,2013-01-27
1.0904149866725703,250147.7635629785,0.5123631226425176,1.0,0.8753809523809524,1.1105211562124573,1.6914095392325432,2021-07-06
1.286355176948572,228850.31039777564,0.6464993004574497,1.0,0.8576890756302521,1.0926579200813933,1.648172604215822,2022-01-14
0.8155761868330784,2514889.749157452,0.4343739911976474,0.9958333333333332,0.7605700619462088,1.123458091176846,1.6523665831716423,2014-10-16
0.7072592451762587,197227.10610278917,0.3212026901357458,0.9958333333333332,0.709961003730078,1.1108194081078642,1.6321162241074858,2020-10-30
1.1303800786084373,2252642.7512279516,0.6821365689491821,1.0,0.831759359576261,1.1221568442516752,1.6305197931580098,2017-09-28
1.3227636504103069,5162742.554466469,0.771705308240684,1.0,0.8728798221119041,1.1163839655819623,1.6431300347347326,2016-10-25
1.0216375643634532,3361940.844725619,0.59313436071936,1.0,0.8443530239099859,1.1137541097484205,1.8031592483116636,2016-02-13
0.812658320315816,2242897.3641943703,0.4126814999903017,1.0,0.7719758848697005,1.1205504250477996,1.6707647395644665,2014-09-29
0.7582391809979436,1903649.4181630984,0.4242430167111686,0.9958333333333332,0.7932176922427618,1.1100650268968937,1.9572538380159992,2015-06-01
1.2454737174913464,265283.1082189085,0.5668375225925435,1.0,0.7239130434782608,1.0920559020337124,1.6287772991544371,2021-07-25
1.3216604364494282,5070690.762658579,0.7670890794121588,1.0,0.850845485572448,1.1169977526155648,1.644151545388158,2016-10-10
0.811957115539108,3076475.6951887463,0.4290578867642998,0.9833333333333332,0.7784245331007921,1.1195133699728743,1.6784042504686034,2014-02-23
