Sharpe,Valor,TAE,DDPP1,DDPP2,Apalancamiento Medio,Apalancamiento Maximo,Fecha inicio
0.7651708609438612,313572.4719896589,0.2870537951295639,1.0,0.6709459459459459,1.1147042556578026,1.6249588039729836,2020-03-04
0.6442740167327234,2183500.151289319,0.3123114863386782,1.0,0.7229147612950431,1.1316348501062226,1.6592286788333426,2013-04-13
0.9123150956713292,2769950.7423634706,0.4857549653975774,1.0,0.784754002179197,1.122917793065569,1.692326482171712,2016-02-01
0.7270508492873575,1621469.9338131968,0.3617824348793321,1.0,0.7562941404734187,1.135943876667196,1.6459781206544974,2015-07-04
0.9794689780447858,260234.8435266912,0.3840837566804551,1.0,0.6771794871794872,1.1387219276743847,1.676415196887837,2021-04-05
0.5560454279162224,203840.3842738481,0.1942941184237467,1.0,0.6644153036285017,1.0929709537026695,1.6450091873742334,2020-08-03
1.0953925666571165,1297357.308252081,0.6043122921246356,1.0,0.7432147165259348,1.1194522275390884,1.6485160122393157,2019-02-12
0.8907005488298553,455630.524532159,0.3630870810026598,0.9875,0.6855510449556458,1.1262013430722349,1.6752789444732523,2019-08-16
0.5892677440559769,1420815.847400525,0.2655510625831641,1.0,0.7253178551686015,1.1256048074650915,1.6445182192083516,2013-05-11
0.658775444771993,1805730.814570595,0.3228304955201091,1.0,0.6726315259020359,1.145104025960124,1.8162267268398051,2014-01-19
0.7720797065149421,1953518.914457798,0.3944122307186959,1.0,0.6986120912726417,1.1258256963544653,1.6355163432164264,2015-08-11
0.9661756032125268,573969.4382039672,0.444584737818726,1.0,0.7159602546188479,1.1205248344764709,1.6549466314335974,2019-10-02
1.2522423568916468,1228068.1610334157,0.6137023070615324,1.0,0.7909806379718624,1.1163523585711177,1.6410372212349815,2019-04-18
0.8854210478157767,240556.7540439966,0.2804555651337801,1.0,0.7370754921046939,1.097761379782243,1.648991867078105,2021-01-11
0.8748917716407759,437426.39014477434,0.3517822055056527,1.0,0.6633025109006164,1.1196186392459604,1.6352246803194888,2019-08-16
0.6973601833531116,2569767.0986955273,0.3338844705101846,1.0,0.654093728886432,1.1273879755206409,1.6347456029354004,2013-05-11
0.7723586302849005,3417533.964670977,0.4069956819968872,1.0,0.7258801988846335,1.1404421361150103,1.6677820428343226,2014-01-19
0.8173029176817828,2557019.4884893224,0.4370420726201811,1.0,0.7512585274053164,1.1336939555886425,1.651028543204557,2015-08-11
1.005216683449166,583391.1721579421,0.4517270591846047,0.9958333333333332,0.7061633161913667,1.1302385148419385,1.650069095918978,2019-10-02
1.409830319702396,1513653.5076062973,0.6793793319842341,0.9958333333333332,0.8266541301016854,1.1203612894901365,1.6188945649929023,2019-04-18
0.9969541695181008,291898.1071302602,0.3521528395438882,1.0,0.7775740860912828,1.111606649307122,1.638447531308623,2021-01-11
0.4634599354005017,173432.10483010733,0.1582513784930541,0.9875,0.6557586837294332,1.1375850707099484,1.7213910637556675,2020-11-12
1.2861098506705333,4196810.9023675285,0.7163277736660292,0.9958333333333332,0.792091705306543,1.1123037962955349,1.737041111616868,2017-09-15
1.0034395038175925,1818815.2216381133,0.5697697615135995,0.9958333333333332,0.8265637173066221,1.1365265126405009,1.7290010238807372,2018-01-14
0.8133934051344255,1842429.835869918,0.4188293519999795,1.0,0.7586078033949836,1.114590987934326,1.65878143448936,2016-02-14
0.8378966718408711,2944002.9753091102,0.4465573745053075,1.0,0.806461338829097,1.137565930417081,1.6581026842636817,2015-03-26
0.6623155528468263,256149.7566037512,0.2481185462371329,1.0,0.6285342852106469,1.1196335519893752,1.653572428767229,2020-04-15
1.1935749093037944,1729602.435178039,0.6925969874043418,1.0,0.8146529735534971,1.108081907471924,1.652060574046769,2019-02-11
0.8247093726657062,2444434.6792978677,0.4218251528134824,0.9958333333333332,0.7619325626204239,1.1202645400980695,1.6400658453584782,2015-06-22
0.7635249205247332,367827.7428541704,0.306137494369497,1.0,0.7180335296782963,1.1196538705305912,1.632029817588688,2019-08-11
1.9298898216751332,380309.0702742041,1.0794226821683837,0.9791666666666666,0.9113917781079742,1.1494672024114376,1.6006479475149629,2022-01-29
0.842245207215589,211280.4502814241,0.3459367326420077,0.9958333333333332,0.6797165200391007,1.1029526976721866,1.6330816293025865,2021-07-06
0.7010296826040021,232266.66396963224,0.2492828847939781,0.9875,0.6037874221418525,1.1133381985152206,1.646617766952144,2020-10-30
1.1041403961770695,3873378.413184887,0.6055489942362455,0.9833333333333332,0.8129357672248148,1.1211887133182366,1.7244686601798025,2016-10-25
